CODIGO;DESCRICAO;CBO;NIVEL;SUBSIDIO
87047;TECNICO DE PLANEJAMENTO II;391125;NS;N
87048;TECNICO DE RECURSOS HUMANOS III;252405;NS;N
87049;TECNICO DE RELACOES INTERNACIONAIS;142350;NS;N
87050;TECNICO DE PESSOAL III;411030;NS;N
87051;TECNICO DE CONTROLE INTERNO;391220;NS;N
87052;TECNICO DE ORCAMENTO III;410230;NS;N
87053;TECNICO DE PESQUISA III;395110;NS;N
87054;TECNICO DE PLANEJAMENTO III;391125;NS;N
87056;TECNICO EDUCACIONAL IV;239430;NS;N
87058;ASSESSOR EDUCACIONAL;239415;NS;N
87059;DOCUMENTACAO A;261210;NS;N
87060;DOCUMENTACAO B;261210;NS;N
87061;DOCUMENTACAO C;261210;NS;N
87062;DOCUMENTACAO D;261210;NS;N
87063;DOCUMENTACAO E;261210;NS;N
87074;COMUNICACAO E DIVULGACAO CULTURAL A;261110;NS;N
87075;COMUNICACAO E DIVULGACAO CULTURAL B;261110;NS;N
87076;COMUNICACAO E DIVULGACAO CULTURAL C;261110;NS;N
87077;COMUNICACAO E DIVULGACAO CULTURAL D;261110;NS;N
87078;COMUNICACAO E DIVULGACAO CULTURAL E;261110;NS;N
88003;ANALISTA DE RECURSOS HUMANOS I;252405;NS;N
88005;ASS EM PESQUISA I;395105;NS;N
88007;RESTAURADOR I;768710;NS;N
88008;TECNICO EM DOCUMENTACAO I;371110;NS;N
88009;TECNICO EM PRESERVACAO ARQUITETONICO I;262415;NS;N
88010;TECNICO EM PROM E DIV CULTURAL I;354820;NS;N
88014;ASS EM DOCUMENTACAO I;371110;NS;N
88015;ASS EM PROGRAMACAO VISUAL I;316305;NS;N
88017;TECNICO EM CONSERVACAO E RESTAURACAO I;262415;NS;N
88018;TECNICO EM PESQUISA I;316320;NS;N
88019;TECNICO EM PROGRAMACAO VISUAL I;371305;NS;N
88022;ANALISTA DE RECURSOS HUMANOS II;252405;NS;N
88024;ASS EM PESQUISA II;395105;NS;N
88026;RESTAURADOR;768710;NS;N
88027;TECNICO EM DOCUMENTACAO II;371110;NS;N
88028;TECNICO EM PRESERVACAO ARQUITETONICA II;262415;NS;N
88029;TECNICO EM PROM E DIV CULTURAL II;354820;NS;N
88033;ASS EM DOCUMENTACAO II;371110;NS;N
88034;ASS EM PROGRAMACAO VISUAL II;316305;NS;N
88036;TECNICO EM CONSERVACAO E RESTAURACAO II;262415;NS;N
88037;TECNICO EM PESQUISA II;316320;NS;N
88038;TECNICO EM PROGRAMACAO VISUAL II;371305;NS;N
88041;ANALISTA DE RECURSOS HUMANOS III;252405;NS;N
88043;ASS EM PESQUISA III;395105;NS;N
88045;RESTAURADOR III;768710;NS;N
88046;TECNICO EM DOCUMENTACAO III;371110;NS;N
88047;TECNICO EM PRESERVACAO ARQUITETONICA III;262415;NS;N
88048;TECNICO EM PROM E DIV CULTURAL III;354820;NS;N
88052;ASS EM DOCUMENTACAO  III;371110;NS;N
88053;ASS EM PROGRAMACAO VISUAL III;316305;NS;N
88055;TEC EM CONSERVACAO E RESTAURACAO III;262415;NS;N
88056;TECNICO EM PESQUISA III;316320;NS;N
88057;TECNICO EM PROGRAMACAO VISUAL III;371305;NS;N
88060;ANALISTA DE RECURSOS HUMANOS IV;252405;NS;N
88062;TECNICO EM DOCUMENTACAO IV;371110;NS;N
88063;TECNICO EM PRESERVACAO ARQUITETONICA IV;262415;NS;N
88064;TECNICO EM PROM E DIV CULTURAL IV;354820;NS;N
88068;TECNICO EM CONSERVACAP E RESTAURACAO IV;262415;NS;N
88069;TECNICO EM PESQUISA IV;316320;NS;N
88070;TECNICO EM PROGRAMACAO VISUAL IV;371305;NS;N
88071;ADVOGADO CONSULTOR;241040;NS;N
88072;ANALISTA CONSULTOR-ECONOMIA E FINANCAS;251225;NS;N
88075;TECNICO CONSULTOR - PESQUISA;203510;NS;N
88076;TECNICO CONSULTOR - PROM E DIV CULTURAL;262105;NS;N
88077;TECNICO CONSULTOR-PRESERV ARQUITETONICA;262415;NS;N
88080;ANALISTA CONSULTOR-RECURSOS HUMANOS;252405;NS;N
88081;TEC CONSULTOR - DOCUMENTACAO;261210;NS;N
88082;TECNICO CONSULTOR-PROGRAMACAO VISUAL;371305;NS;N
88083;TECNICO CONSULTOR-CONSERV E RESTAURACAO;262415;NS;N
89033;ANALISTA I;252510;NS;N
89034;TECNICO I;211105;NS;N
89036;ENFERMEIRO DO TRABALHO;223530;NS;N
89037;ENGENHEIRO DO TRABALHO I;214915;NS;N
89038;RESTAURADOR I;768710;NS;N
89039;MEDICO DO TRABALHO I;225140;NS;N
89042;ANALISTA II;252510;NS;N
89043;TECNICO II;211105;NS;N
89045;ENGENHEIRO DO TRABALHO II;214915;NS;N
89046;RESTAURADOR II;768710;NS;N
89047;MEDICO DO TRABALHO II;225140;NS;N
89050;ANALISTA III;252510;NS;N
89051;TECNICO III;211105;NS;N
89053;RESTAURADOR III;768710;NS;N
89054;MEDICO DO TRABALHO III;225140;NS;N
89056;ANALISTA IV;252510;NS;N
89058;ADVOGADO CONSULTOR;241040;NS;N
89059;ANALISTA CONSULTOR;241040;NS;N
89060;TECNICO CONSULTOR;351115;NS;N
89065;TECNICO PROCESSAMENTO DO ACERVO III;371210;NS;N
89066;TECNICO PROCESSAMENTO DO ACERVO IV;371210;NS;N
89067;COMUNICACAO E DIVULGACAO CULTURAL;261110;NS;N
91001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
93001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
93003;CARGO DESATIVADO;263105;NS;N
93005;CARGO DESATIVADO;263105;NS;N
93007;CARGO DESATIVADO;263105;NS;N
94001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
95001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
96001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
97001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
98001;SERVIDOR EM DISPONIBILIDADE;411005;NS;N
100007;ENFERMEIRO;223505;NS;N
100009;BIOQUIMICO;223415;NS;N
100011;MEDICO VETERINARIO;223305;NS;N
100012;NUTRICIONISTA;223710;NS;N
100015;TECNICO EM ASSUNTOS EDUCACIONAIS;239410;NS;N
100017;ASSISTENTE JURIDICO;11111;NS;N
102002;RESIDENCIA MULTIPROFISSIONAL;513105;NS;N
102003;RESIDENCIA MULTIPROF. SAUDE DA FAMILIA;225142;NS;N
102004;RESIDENCIA MED. COMUN. E FAMILIA DO MM;225142;NS;N
103010;CORONEL;10210;NS;N
103011;TENENTE CORONEL;30115;NS;N
103012;MAJOR;30110;NS;N
103013;CAPITAO;10215;NS;N
103014;PRIMEIRO TENENTE;20305;NS;N
103015;SEGUNDO TENENTE;20310;NS;N
103016;ASPIRANTE A OFICIAL;20310;NS;N
107002;ANALISTA ADM - 40H CDT-APOS - MDR;252510;NS;N
110004;ANALISTA I - 40HORAS;252510;NS;N
110005;ANALISTA I - 36HORAS;252510;NS;N
110006;ANALISTA I - 30HORAS;252510;NS;N
110007;ANALISTA I - 24HORAS;252510;NS;N
110008;ANALISTA II - 40HORAS;252510;NS;N
110009;ANALISTA II - 36HORAS;252510;NS;N
110010;ANALISTA II - 30HORAS;252510;NS;N
110011;ANALISTA II - 24HORAS;252510;NS;N
110012;ANALISTA III - 40HORAS;252510;NS;N
110013;ANALISTA III - 36HORAS;252510;NS;N
110014;ANALISTA III - 30HORAS;252510;NS;N
110015;ANALISTA III - 24HORAS;252510;NS;N
110019;ARQUITETO I;214105;NS;N
110020;ARQUITETO II;214105;NS;N
110021;ARQUITETO III;214105;NS;N
110031;BIOLOGO I;221105;NS;N
110032;BIOLOGO II;221105;NS;N
110033;BIOLOGO III;221105;NS;N
110034;BIOMEDICO I;221205;NS;N
110035;BIOMEDICO II;221205;NS;N
110036;BIOMEDICO III;221205;NS;N
110037;ENFERMEIRO I;223505;NS;N
110038;ENFERMEIRO I;223505;NS;N
110039;ENFERMEIRO II;223505;NS;N
110040;ENFERMEIRO II;223505;NS;N
110041;ENFERMEIRO III;223505;NS;N
110042;ENFERMEIRO III;223505;NS;N
110043;ENFERMEIRO DO TRABALHO I;223530;NS;N
110044;ENFERMEIRO DO TRABALHO I;223530;NS;N
110045;ENFERMEIRO DO TRABALHO II;223530;NS;N
110046;ENFERMEIRO DO TRABALHO II;223530;NS;N
110047;ENFERMEIRO DO TRABALHO III;223530;NS;N
110048;ENFERMEIRO DO TRABALHO III;223530;NS;N
110052;ENGENHEIRO SEG TRABALHO I;214915;NS;N
110053;ENGENHEIRO SEG TRABALHO II;214915;NS;N
110054;ENGENHEIRO SEG TRABALHO III;214915;NS;N
110055;FARMACEUTICO BIOQUIMICO I;223415;NS;N
110056;FARMACEUTICO BIOQUIMICO I;223415;NS;N
110057;FARMACEUTICO BIOQUIMICO II;223415;NS;N
110058;FARMACEUTICO BIOQUIMICO II;223415;NS;N
110059;FARMACEUTICO BIOQUIMICO III;223415;NS;N
110060;FARMACEUTICO BIOQUIMICO III;223415;NS;N
110061;FISICO I;213105;NS;N
110062;FISICO II;213105;NS;N
110063;FISICO III;213105;NS;N
110064;FISIOTERAPEUTA I;223660;NS;N
110065;FISIOTERAPEUTA II;223660;NS;N
110066;FISIOTERAPEUTA III;223660;NS;N
110067;FONOAUDIOLOGO I - 40HORAS;223810;NS;N
110068;FONOAUDIOLOGO I - 36HORAS;223810;NS;N
110069;FONOAUDIOLOGO I - 30HORAS;223810;NS;N
110070;FONOAUDIOLOGO II - 40HORAS;223810;NS;N
110071;FONOAUDIOLOGO II - 36HORAS;223810;NS;N
110072;FONOAUDIOLOGO II - 30HORAS;223810;NS;N
110073;FONOAUDIOLOGO III - 40HORAS;223810;NS;N
110074;FONOAUDIOLOGO III - 36HORAS;223810;NS;N
110075;FONOAUDIOLOGO III - 30HORAS;223810;NS;N
110076;JORNALISTA I;261125;NS;N
110077;JORNALISTA II;261125;NS;N
110078;JORNALISTA III;261125;NS;N
110094;MEDICO DO TRABALHO I - 44 HORAS;225140;NS;N
110095;MEDICO DO TRABALHO I - 36 HORAS;225140;NS;N
110096;MEDICO DO TRABALHO I - 30 HORAS;225140;NS;N
110097;MEDICO DO TRABALHO I - 24 HORAS;225140;NS;N
110098;MEDICO DO TRABALHO II - 44 HORAS;225140;NS;N
110099;MEDICO DO TRABALHO II - 36 HORAS;225140;NS;N
110100;MEDICO DO TRABALHO II - 30 HORAS;225140;NS;N
110101;MEDICO DO TRABALHO II - 24 HORAS;225140;NS;N
110102;MEDICO DO TRABALHO III - 44 HORAS;225140;NS;N
110103;MEDICO DO TRABALHO III - 36 HORAS;225140;NS;N
110104;MEDICO DO TRABALHO III - 30 HORAS;225140;NS;N
110105;MEDICO DO TRABALHO III - 24 HORAS;225140;NS;N
110106;MEDICO RADIOLOGISTA I;225320;NS;N
110107;MEDICO RADIOLOGISTA II;225320;NS;N
110108;MEDICO RADIOLOGISTA III;225320;NS;N
110109;MEDICO RADIOTERAPEUTA I;225330;NS;N
110110;MEDICO RADIOTERAPEUTA II;225330;NS;N
110111;MEDICO RADIOTERAPEUTA III;225330;NS;N
110112;NUTRICIONISTA I;223710;NS;N
110113;NUTRICIONISTA II;223710;NS;N
110114;NUTRICIONISTA III;223710;NS;N
110121;PEDAGOGO I;239415;NS;N
110122;PEDAGOGO II;239415;NS;N
110123;PEDAGOGO III;239415;NS;N
110124;PROF EDUCACAO FISICA I;224140;NS;N
110125;PROF EDUCACAO FISICA II;224140;NS;N
110126;PROF EDUCACAO FISICA III;224140;NS;N
110136;RECREACIONISTA NS I;371410;NS;N
110137;RECREACIONISTA NS I;371410;NS;N
110138;RECREACIONISTA NS II;371410;NS;N
110139;RECREACIONISTA NS II;371410;NS;N
110140;RECREACIONISTA NS III;371410;NS;N
110141;RECREACIONISTA NS III;371410;NS;N
110145;SECRETARIA EXECUTIVA I;252305;NS;N
110146;SECRETARIA EXECUTIVA II;252305;NS;N
110147;SECRETARIA EXECUTIVA III;252305;NS;N
110148;TERAPEUTA OCUPACIONAL I;223905;NS;N
110149;TERAPEUTA OCUPACIONAL II;223905;NS;N
110150;TERAPEUTA OCUPACIONAL III;223905;NS;N
110151;VETERINARIO I;223305;NS;N
110152;VETERINARIO II;223305;NS;N
110153;VETERINARIO III;223305;NS;N
119002;FONAUDIOLOGO;223810;NS;N
119003;ENFERMEIRO;223505;NS;N
119004;TERAPEUTA OCUPACIONAL;223905;NS;N
119005;NUTRICIONISTA;223710;NS;N
119006;FARMACEUTICO BIOQUIMICO;223415;NS;N
119007;BIOLOGO;221105;NS;N
119010;RECREACIONISTA NS;371410;NS;N
119011;PEDAGOGO;239415;NS;N
119012;ESTATISTICO;211205;NS;N
119013;PROF EDUCACAO FISICA;224140;NS;N
119014;FISIOTERAPEUTA;223660;NS;N
119015;ENFERMEIRO;223505;NS;N
119016;ENFERMEIRO;223505;NS;N
119017;FONOAUDIOLOGO;223810;NS;N
119019;FISIOTERAPEUTA;223660;NS;N
119020;TERAPEUTA OCUPACIONAL;223905;NS;N
119021;FARMACEUTICO BIOQUIMICO;223415;NS;N
119022;ESTATISTICO;211205;NS;N
119023;ENFERMEIRO;223505;NS;N
119024;FARMACEUTICO BIOQUIMICO;223415;NS;N
119025;RECREACIONISTA NS;371410;NS;N
119026;NUTRICIONISTA;223710;NS;N
119027;BIOLOGO;221105;NS;N
119028;ESTATISTICO;211205;NS;N
119030;ENFERMEIRO;223505;NS;N
119032;VETERINARIO;223305;NS;N
119033;BIOMEDICO;221205;NS;N
119056;NUTRICIONISTA;6810;NS;N
120001;ENFERMEIRO DO TRABALHO;223530;NS;N
120003;FONAUDIOLOGO II;223810;NS;N
120004;ENFERMEIRO II;223505;NS;N
120005;FARMACEUTICO BIOQUIMICO II;223415;NS;N
121001;NUTRICIONISTA III;223710;NS;N
121002;FARMACEUTICO BIOQUIMICO III;223415;NS;N
121003;BIOLOGO III;221105;NS;N
122002;MEDICO DO TRABALHO;225140;NS;N
122005;ENFERMEIRO DO TRABALHO III;223530;NS;N
122007;MEDICO DO TRABALHO;225140;NS;N
122008;MEDICO DO TRABALHO;225140;NS;N
123001;MEDICO RADIOLOGISTA;225320;NS;N
123004;MEDICO RADIOTERAPEUTA;225330;NS;N
137001;SECRETARIA EXECUTIVA;252305;NS;N
137002;PREPOSTO;354405;NS;N
137005;ANALISTA DE CARGOS E SALARIOS SENIOR;252405;NS;N
137007;ENFERMEIRA I;223505;NS;N
137008;SECRETARIA EXECUTIVA;252305;NS;N
137009;ASSISTENTE ADMINISTRACAO SENIOR;351305;NS;N
138006;FISICO;213105;NS;N
139001;JORNALISTA;261125;NS;N
139003;ARQUITETO;214105;NS;N
140001;COORDENADOR;111405;NS;N
140002;ASSESSOR;252310;NS;N
140003;COORDENADOR II;111405;NS;N
141003;ANALISTA FINANCEIRO;251215;NS;N
141004;ANALISTA DE INFORMACOES B;261215;NS;N
141006;ARQUITETO;214105;NS;N
141007;ASSISTENTE DE CONTABILIDADE;413110;NS;N
141010;ASSISTENTE DE SUPRIMENTOS;517330;NS;N
141012;PROESU - AUDITOR;252205;NS;N
141015;BIOLOGISTA;221105;NS;N
141016;BIOQUIMICO;223410;NS;N
141019;ENFERMEIRO;223505;NS;N
141021;ESTATISTICO;211205;NS;N
141022;FISICO;213105;NS;N
141023;GEOGRAFO;251305;NS;N
141024;GEOLOGO;213405;NS;N
141026;METEOROLOGISTA;213315;NS;N
141027;PROESU - NUTRICIONISTA;223710;NS;N
141030;QUIMICO;213205;NS;N
141031;TRADUTOR;261420;NS;N
141032;CONSELHEIRO;111405;NS;N
141034;COORDENADOR DE ADMINISTRACAO DE PESSOAL;142210;NS;N
141040;PROESU - AUDITOR GARANTIA DA QUALIDADE;214910;NS;N
141041;PROESU - COORDENADOR;111405;NS;N
141042;PROESU - PEDAGOGO;239415;NS;N
145006;ANALISTA B;252510;NS;N
145007;ANALISTA A;252510;NS;N
149004;ASSISTENTE EXECUTIVO I;252305;NS;N
149005;ASSISTENTE EXECUTIVO II;252305;NS;N
149006;ASSISTENTE EXECUTIVO III;252305;NS;N
150001;PROCURADOR - BACEN;12930;NS;N
150002;ANALISTA - BACEN;12930;NS;N
150003;TECNICO DE SUPORTE - BACEN;12930;NS;N
151001;PESQUISADOR EM SAUDE PUBLICA;203320;NS;N
152001;TECNOLOGISTA EM SAUDE PUBLICA;142710;NS;N
153001;ANALISTA DE GESTAO EM SAUDE;131205;NS;N
156001;ESPECIALISTA CET PROD INOV SAUDE PUBLICA;203320;NS;N
157003;ANALISTA ESPECIALIZADO;252510;NS;N
157004;ARQUITETO;214105;NS;N
157005;ARQUIVISTA;261305;NS;N
157008;EDITOR;261120;NS;N
157009;ENFERMEIRO;223505;NS;N
157010;FARMACEUTICO;223405;NS;N
157011;JORNALISTA;261125;NS;N
157013;MEDICO VETERINARIO;223305;NS;N
157014;NUTRICIONISTA;223710;NS;N
157016;PESQUISADOR CIENCIA EXATA E DA NATUREZA;203105;NS;N
157018;PROFESSOR ASSISTENTE;332105;NS;N
157019;PROFESSOR AUXILIAR;231205;NS;N
157020;PROFESSOR TITULAR;234705;NS;N
157021;PROGRAMADOR VISUAL;766155;NS;N
157023;SECRETARIA EXECUTIVA;252305;NS;N
157024;TEC EM ASSUNTOS EDUCACIONAIS;239410;NS;N
157027;TERAPEUTA OCUPACIONAL;223905;NS;N
157060;SANITARISTA;131225;NS;N
157061;BIOLOGO;221105;NS;N
157062;FARMACEUTICO;223405;NS;N
157063;PROFESSOR ADJUNTO;154705;NS;N
157065;FARMACEUTICO BIOQUIMICO;223415;NS;N
158001;PESQUISADOR-TECNOLOGISTA METR QUALIDADE;203210;NS;N
159001;ANALISTA EXEC EM METROLOGIA E QUALIDADE;201205;NS;N
163001;ESPECIALISTA EM METROLOGIA E QUALIDADE;201205;NS;N
164100;ANALISTA-A;252510;NS;N
164101;ANALISTA-B;252510;NS;N
175007;ANALISTA DE SUPORTE;212420;NS;N
175008;ANALISTA DE SUPORTE;212420;NS;N
175009;ARQUITETO;214105;NS;N
175012;AUDITOR INTERNO;252205;NS;N
175013;AUDITOR INTERNO;252205;NS;N
175015;BIOLOGO;221105;NS;N
175018;ENFERMEIRO;223505;NS;N
175019;ENFERMEIRO;223505;NS;N
175021;FARM BIOQUIMICO;223415;NS;N
175022;FARM BIOQUIMICO;223415;NS;N
175023;FARM BIOQUIMICO;223415;NS;N
175024;FARMACEUTICO;223405;NS;N
175025;FARMACEUTICO;223405;NS;N
175026;FISIOTERAPEUTA;223660;NS;N
175027;FONOAUDIOLOGO;223810;NS;N
175032;NUTRICIONISTA;223710;NS;N
175038;QUIMICO;213205;NS;N
175039;TECNICO EM EDUCACAO;334110;NS;N
175040;TECNICO EM EDUCACAO;334110;NS;N
175043;TERAPEUTA OCUPACIONAL;223905;NS;N
177001;TEC SEGURANCA DE BARRAGENS - ANM;316305;NS;N
180005;ANALISTA CONSULTOR;241040;NS;N
180010;ARQUITETO;214105;NS;N
180011;AUDITOR II;252205;NS;N
180017;ENGENHEIRO ELETRICISTA;214305;NS;N
180019;MEDICO DO TRABALHO;225140;NS;N
180022;CHEFE DA DIVISAO;760605;NS;N
180023;ASSIST P ASSUNTOS PARLAMENTARES;114105;NS;N
180024;ANALISTA DE LEGISLACAO FISCAL;241030;NS;N
180027;COORDENADOR DE TRANSPORTE MARITIMO;342616;NS;N
180029;PROFESSOR I;333115;NS;N
180032;ASSISTENTE DE MOVIMENTACAO PESSOAL;411030;NS;N
180033;ASSISTENTE CONTROLE FINANCEIRO;410235;NS;N
180034;COORDENADOR DE CONSULTORIA;111405;NS;N
180037;AUDITOR;252205;NS;N
180039;ANALISTA DE RELACOES INTERNACIONAIS;142350;NS;N
180043;ANALISTA DE CONTROLE;391210;NS;N
180044;CHEFE DE DIVISAO II;760605;NS;N
180045;ANALISTA COMERC INTERNACIONAL;354305;NS;N
180058;ENGENHEIRO CIVIL;203205;NS;N
180059;TECNICO EM ADMINISTRACAO;351305;NS;N
180063;ENGENHEIRO AGRONOMO;222110;NS;N
180065;SANITARISTA;131225;NS;N
180066;ENGENHEIRO DE SEGURANCA DO TRABALHO;214915;NS;N
180067;ANALISTA DE SERVICO;252510;NS;N
180068;TECNICO DE EDUCACAO;334110;NS;N
180069;TECNICO DE DISTRIBUICAO II;861110;NS;N
180071;ANALISTA DE PROJETOS;251220;NS;N
180072;ANALISTA ECONOMICO-FINANCEIRO;251215;NS;N
180074;REDATOR;261530;NS;N
180075;TECNICO EM COMUNICACAO VISUAL;371305;NS;N
180077;ENFERMEIRO;223505;NS;N
180079;ADJUNTO TECNICO;314405;NS;N
180080;ANALISTA DE INFORMACOES;142335;NS;N
180082;INSTRUTOR;233205;NS;N
180083;ASSISTENTE DE DISTRIBUICAO II;351410;NS;N
180084;ANALISTA DE DESENVOLVIMENTO DE PESSOAL;252405;NS;N
180086;SECRETARIA EXECUTIVA;252305;NS;N
180088;PESQUISADOR AUXILIAR;395105;NS;N
180089;PROFISSIONAL III;377140;NS;N
180090;PROFISSIONAL SENIOR;377140;NS;N
180094;ENGENHEIRO QUIMICO;214505;NS;N
180097;GERENTE DE CAMBIO;141715;NS;N
180098;ANALISTA TECNICO;351705;NS;N
180100;ANALISTA DE EQUIPAMENTOS;202115;NS;N
180102;ANALISTA DE IMPORTACOES;354305;NS;N
180103;ANALISTA DE SUPORTE;212420;NS;N
180104;ENGENHEIRO OPERACIONAL;214270;NS;N
180105;QUIMICO;213205;NS;N
180108;ANALIST PROGRAMACAO CONT OBRAS;214205;NS;N
180110;ASSISTENTE DE MEDICINA;234435;NS;N
180111;AUXILIAR CALCULO DADOS;413110;NS;N
180112;AUXILIAR CONTAB E FINANCAS;413110;NS;N
180113;AUXILIAR TREM CLASSE 2 1;782625;NS;N
180114;CONF REND EQUIPAMENTO;414210;NS;N
180115;ENGENHEIRO CIVIL IV;203205;NS;N
180116;ENGENHEIRO DE OPERACAO FERROVIARIA II;214270;NS;N
180117;ENGENHEIRO PROJ OBRAS;214205;NS;N
180118;ESCRITURARIO ECONOMIA;411005;NS;N
180119;ESPECIALISTA FINANCEIRO;251215;NS;N
180120;TECNICO ESP PRODUCAO INDUSTRIAL;391125;NS;N
180122;TECNICO ESPC SERV ESCRIT;351305;NS;N
180123;TECNICO SUP EX CP CONTR;351310;NS;N
180124;TECNICO SUP EXC REC HUMANOS;252405;NS;N
180125;TECNICO SUP INFORMATICA;317210;NS;N
180126;TECNICO SUPERIOR DE ECONOMIA E FINANCAS;251225;NS;N
180127;ASSESSOR JURIDICO;241040;NS;N
180128;TECNICO ADMINISTRACAO E FINANCAS;351305;NS;N
180129;TECNICO DE PLANEJAMENTO;391125;NS;N
180131;TECNICO RECURSOS HUMANOS;252405;NS;N
180132;GERENTE DE DIVISAO;142305;NS;N
180133;ORCAMENTISTA ESPECIFICADOR;410230;NS;N
180136;PROGRAMADOR SENIOR;317110;NS;N
180137;PROGRAMADOR PLENO;317110;NS;N
180138;SUPERVISOR GERAL;342405;NS;N
180139;SUPERVISOR DE SEGURANCA DO TRABALHO;351605;NS;N
180140;SUPERVISOR TECNICO;373230;NS;N
180141;SUPERVISOR GERAL APOIO SERV ECONOMICOS;342405;NS;N
180142;TECNICO EM PLANEJ DE ENG DE TRANSPORTE;312205;NS;N
180143;TECNICO EM ASSUNTOS ADMINISTRATIVOS;351305;NS;N
180144;TEC SUPERIOR EX COMPRAS E CONTRATACAO;142405;NS;N
180145;ENGENHEIRO ELETRONICO;214310;NS;N
180146;TEC EM TREINAMENTO E DESENVOLVIMENTO III;252405;NS;N
180147;NUTRICIONISTA;223710;NS;N
180148;TEC EM PLANEJAMENTO E ORGANIZACAO;391225;NS;N
180150;SUPERINTENDENTE DE RECURSOS HUMANOS;123205;NS;N
180151;TECNICO DE PROCESSAMENTO JURIDICO;317110;NS;N
180152;MEDICO VETERINARIO;223305;NS;N
180153;SUPERVISOR GERAL DE APOIO ADMINISTRATIVO;410105;NS;N
180154;PEDAGOGA;239415;NS;N
180156;OFICIAL DE SERVICO DE ESCRITORIO;411005;NS;N
180158;TECNICO EM PLANEJAM DE TELECOMUNICACOES;313315;NS;N
180160;BIOQUIMICO;223415;NS;N
180162;GEOGRAFO;251305;NS;N
180163;GEOLOGO;213405;NS;N
180164;RECEPCIONISTA BILINGUE;422105;NS;N
180166;ESPECIALISTA PORTUARIO - ANS;214210;NS;N
180172;AUDITOR FISCAL FEDERAL AGROPECUARIO;223305;NS;N
180180;TECNICO DE  SERV PORTUARIOS - NS;313405;NS;N
180184;GEOLOGO SENIOR - NS;213405;NS;N
180980;TECNICO DE SERVICOS PLENO;514325;NS;N
180981;GERENTE DE DEPARTAMENTO;142210;NS;N
180985;PROCURADOR;241230;NS;N
190001;CORONEL;10210;NS;N
190002;TENENTE-CORONEL;30115;NS;N
190003;MAJOR;30110;NS;N
190004;CAPITAO;10215;NS;N
190005;PRIMEIRO TENENTE;20305;NS;N
190006;SEGUNDO TENENTE;20310;NS;N
190014;GENERAL DE BRIGADA;10110;NS;N
191001;CORONEL;10210;NS;N
191002;TENENTE CORONEL;30115;NS;N
191003;MAJOR;30110;NS;N
191005;PRIMEIRO-TENENTE;20305;NS;N
191006;SEGUNDO-TENENTE;20310;NS;N
191010;SUBTENENTE;31105;NS;N
191011;PRIMEIRO-SARGENTO;10305;NS;N
191012;SEGUNDO-SARGENTO;10310;NS;N
191013;TERCEIRO-SARGENTO;10305;NS;N
191014;CABO;10310;NS;N
191015;SOLDADO 1 CLASSE;10305;NS;N
191016;SOLDADO 2 CLASSE;10305;NS;N
193001;PROFESSOR - NS - EX-TERRITORIO;333115;NS;N
193002;PROFESSOR - NS - EX-TERRITORIO;333115;NS;N
194003;ARQUITETO;214105;NS;N
194006;AUDITOR;252205;NS;N
194007;AUDITOR FISCAL;252205;NS;N
194009;BIOLOGO;221105;NS;N
194010;BIOMEDICO;221205;NS;N
194014;ENFERMEIRO;223505;NS;N
194015;ENGENHEIRO AGRIMENSOR;214805;NS;N
194016;ENGENHEIRO AGRONOMO;222110;NS;N
194017;ENGENHEIRO CIVIL;203205;NS;N
194018;ENGENHEIRO DE OPERACOES;214270;NS;N
194019;ENGENHEIRO ELETRICISTA;214305;NS;N
194020;ENGENHEIRO FLORESTAL;222120;NS;N
194021;ENGENHEIRO INDUSTRIAL;214420;NS;N
194022;ENGENHEIRO MECANICO;214405;NS;N
194023;ESTATISTICO;211205;NS;N
194024;FARMACEUTICO;223405;NS;N
194025;FARMACEUTICO BIOQUIMICO;223415;NS;N
194026;FISIOTERAPEUTA;223660;NS;N
194027;FONAUDIOLOGO;223810;NS;N
194030;MEDICO VETERINARIO - 20H;223305;NS;N
194031;METROLOGISTA;352305;NS;N
194032;NUTRICIONISTA;223710;NS;N
194034;PROCURADOR;241230;NS;N
194035;PROCURADOR DO ESTADO;241220;NS;N
194037;PSICOLOGO EDUCACIONAL;251505;NS;N
194038;SANITARISTA;131225;NS;N
194039;SOCIOLOGO;251120;NS;N
194040;TECNICO EM ASSUNTOS CULTURAIS;261310;NS;N
194041;TECNICO EM ASSUNTOS EDUCACIONAIS;239410;NS;N
194043;TECNICO EM PLANEJAMENTO;391125;NS;N
194044;TECNICO EM TURISMO;354805;NS;N
194045;TECNOLOGO;131215;NS;N
194046;TERAPEUTA OCUPACIONAL;223905;NS;N
194047;ZOOTECNISTA;223310;NS;N
194050;MEDICO VETERINARIO - 40H;223305;NS;N
194051;TEC EM ENSINO E ORIENT EDUCACIONAL;239410;NS;N
195010;FISIOTERAPEUTA;223660;NS;N
195021;ENFERMEIRO - NS;223505;NS;N
195025;PROFESSOR REGENTE DE ENSINO II - NS;332105;NS;N
195054;ANALISTA DE SISTEMA - NS;212415;NS;N
